ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,DIRECTORY,EDITION,PAGE,GRID_REFERENCE_X,GRID_REFERENCE_Y,LIGHT_CONDITION,LIGHT_CONDITION_DESC,NODE_ID_x,NO_OF_VEHICLES,NO_PERSONS,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_KILLED,NO_PERSONS_NOT_INJ,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,NODE_ID_y,NODE_TYPE,AMG_X,AMG_Y,LG_AREA_NAME,REGION_NAME,DEG_URBAN_NAME,LATITUDE,LONGITUDE,POSTCODE
42005008341,27/02/2005,12.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9.0,80,C,7.0,1,Day,195573,1,1,0,1,0,0,2,5,Not at intersection,3,50,195573.0,N,2558500.015,2404810.644,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,Country,-37.85593,145.66478,3797.0
42005009815,9/03/2005,11.12.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9.0,61,C,3.0,1,Day,211599,1,1,1,0,0,0,1,5,Not at intersection,2,110,211599.0,N,2508144.411,2488995.607,MITCHELL,NORTHERN REGION,Country,-37.099140000000006,145.09163,3659.0
42005010586,16/03/2005,07.40.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,MEL,40.0,21,F,11.0,2,Dusk/Dawn,196035,1,1,0,1,0,0,1,5,Not at intersection,3,80,196035.0,N,2511879.148,2417989.908,BANYULE,METROPOLITAN NORTH WEST REGION,Metropolitan Excluding CBD,-37.73895,145.13478,3095.0
42005012511,14/03/2005,12.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9.0,80,G,2.0,1,Day,196374,1,1,1,0,0,0,2,5,Not at intersection,2,100,196374.0,N,2579100.196,2437406.197,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,Country,-37.56072,145.89536999999999,3779.0
42005015060,25/04/2005,12.45.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9.0,50,C,4.0,1,Day,196999,1,2,0,2,0,0,1,5,Not at intersection,3,100,196999.0,N,2684828.448,2532954.517,ALPINE,NORTH EASTERN REGION,Country,-36.6849,147.06839,3741.0
42005017586,24/04/2005,11.30.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9.0,80,D,7.0,1,Day,197155,1,1,0,1,0,0,2,5,Not at intersection,3,80,197155.0,N,2563200.028,2404784.716,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,Country,-37.85586,145.71818000000002,3797.0
42005018824,20/05/2005,20.45.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,62,H,2.0,5,Dark No street lights,197548,1,1,1,0,0,0,1,5,Not at intersection,2,100,197548.0,N,2584895.147,2496608.26,MANSFIELD,NORTH EASTERN REGION,Country,-37.02673,145.95425,3723.0
42005024198,17/06/2005,07.00.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,34,E,9.0,2,Dusk/Dawn,198354,1,1,0,1,0,0,2,5,Not at intersection,3,100,198354.0,N,2610715.229,2556716.054,WANGARATTA,NORTH EASTERN REGION,Country,-36.48237,146.23568,3675.0
42005024961,18/06/2005,19.30.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9.0,80,D,7.0,5,Dark No street lights,198572,1,2,0,2,0,0,1,5,Not at intersection,3,100,198572.0,N,2561221.521,2405166.653,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,Country,-37.85255,145.69567,3797.0
42005025477,15/07/2005,19.15.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,417,A,8.0,5,Dark No street lights,198521,1,4,0,2,0,2,1,5,Not at intersection,3,100,198521.0,N,2496919.629,2459048.479,MITCHELL,NORTHERN REGION,Country,-37.369040000000005,144.96522,3762.0
42005025664,17/07/2005,14.45.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9.0,418,K,6.0,1,Day,198552,1,1,1,0,0,0,1,5,Not at intersection,2,100,198552.0,N,2531126.957,2462855.892,MURRINDINDI,NORTH EASTERN REGION,Country,-37.33422,145.35128999999998,3717.0
42005026661,15/07/2005,16.15.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,48,C,3.0,2,Dusk/Dawn,198757,1,1,1,0,0,0,2,5,Not at intersection,2,100,198757.0,N,2600201.01,2543273.928,BENALLA,NORTH EASTERN REGION,Country,-36.60468,146.1201,3673.0
42005029122,31/07/2005,10.30.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9.0,429,G,8.0,1,Day,199152,1,1,1,0,0,0,2,5,Not at intersection,2,100,199152.0,N,2543688.649,2434275.267,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,Country,-37.59126,145.49473,3777.0
42005029760,19/08/2005,19.15.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,429,G,6.0,5,Dark No street lights,199228,1,1,0,1,0,0,2,5,Not at intersection,3,100,199228.0,N,2543814.545,2438634.209,MURRINDINDI,NORTH EASTERN REGION,Country,-37.55198,145.4959,3777.0
42005037047,10/10/2005,19.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9.0,49,B,2.0,2,Dusk/Dawn,200587,1,2,1,1,0,0,1,5,Not at intersection,2,100,200587.0,N,2643238.484,2550397.529,WANGARATTA,NORTH EASTERN REGION,Country,-36.53495,146.59978999999998,3735.0
42005038725,6/11/2005,21.20.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9.0,35,D,3.0,5,Dark No street lights,211636,1,3,0,1,0,2,1,5,Not at intersection,3,110,211636.0,N,2654710.279,2599918.623,WODONGA,NORTH EASTERN REGION,Country,-36.0869,146.71791000000002,3691.0
42005041265,26/11/2005,08.37.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9.0,653,M,7.0,1,Day,50900,1,1,1,0,0,0,1,1,Cross intersection,2,60,50900.0,I,2669517.405,2595084.193,WODONGA,NORTH EASTERN REGION,Small Provincial Cities,-36.12794,146.88334,3690.0
42005041351,20/11/2005,03.55.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,MEL,40.0,665,D,1.0,6,Dark Street lights unknown,201145,1,1,0,1,0,0,2,5,Not at intersection,3,100,201145.0,N,2499066.513,2453027.593,MITCHELL,NORTHERN REGION,Other Towns,-37.4233,144.98945,3756.0
42005041717,24/11/2005,11.40.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,MEL,40.0,271,G,2.0,1,Day,201171,1,1,0,1,0,0,1,5,Not at intersection,3,80,201171.0,N,2520014.204,2426775.706,NILLUMBIK,METROPOLITAN NORTH WEST REGION,Country,-37.65965,145.22683999999998,3759.0
42005043205,10/12/2005,15.50.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,MEL,40.0,38,G,4.0,1,Day,38485,1,1,0,1,0,0,1,2,T intersection,3,60,38485.0,I,2531707.244,2415977.79,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,Metropolitan Excluding CBD,-37.756609999999995,145.35984,3140.0
52000002132,10/01/2000,08.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9.0,97,H,5.0,1,Day,174938,1,1,0,1,0,0,2,5,Not at intersection,3,100,174938.0,N,2624424.807,2365711.499,LATROBE,EASTERN REGION,Country,-38.20166,146.42047,3840.0
52000003658,19/01/2000,20.15.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9.0,70,C,4.0,5,Dark No street lights,174945,1,5,0,1,0,4,1,5,Not at intersection,3,100,174945.0,N,2911265.942,2443206.975,EAST GIPPSLAND,EASTERN REGION,Country,-37.4213,149.64855,3891.0
52000004538,27/01/2000,11.15.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9.0,96,D,3.0,1,Day,127564,2,2,0,1,0,1,1,5,Not at intersection,3,100,127564.0,N,2560531.457,2375804.981,CARDINIA,METROPOLITAN SOUTH EAST REGION,Country,-38.11712,145.69025,3814.0
52000005695,19/01/2000,15.30.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9.0,706,E,8.0,1,Day,52090,1,1,0,1,0,0,1,1,Cross intersection,3,60,52090.0,I,2575023.552,2373098.826,BAW BAW,EASTERN REGION,Other Towns,-38.14043,145.85577,3818.0
52000006419,26/01/2000,01.15.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,MEL,40.0,89,B,12.0,5,Dark No street lights,127606,1,2,0,1,0,1,1,5,Not at intersection,3,60,127606.0,N,2514121.929,2388474.736,DANDENONG,METROPOLITAN SOUTH EAST REGION,Metropolitan Excluding CBD,-38.00484,145.16079,3173.0
52000006648,12/02/2000,12.35.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9.0,102,G,4.0,1,Day,52347,1,2,0,1,0,1,1,2,T intersection,3,100,52347.0,I,2573604.607,2317994.798,SOUTH GIPPSLAND,EASTERN REGION,Country,-38.63687,145.84517,3996.0
52000008954,4/03/2000,15.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9.0,98,C,2.0,1,Day,174991,1,1,0,1,0,0,2,5,Not at intersection,3,100,174991.0,N,2643580.692,2386709.999,LATROBE,EASTERN REGION,Country,-38.00974,146.635,3856.0
52000011471,20/03/2000,04.55.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9.0,97,H,6.0,5,Dark No street lights,175025,1,1,0,1,0,0,1,5,Not at intersection,3,100,175025.0,N,2624402.692,2359279.766,LATROBE,EASTERN REGION,Country,-38.25959,146.42131,3840.0
52000015455,29/04/2000,20.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,MEL,40.0,109,G,6.0,5,Dark No street lights,128702,1,2,0,1,0,1,2,5,Not at intersection,3,60,128702.0,N,2531582.755,2391129.576,CASEY,METROPOLITAN SOUTH EAST REGION,Country,-37.98049,145.35949,3806.0
52000015983,29/04/2000,22.45.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9.0,469,F,10.0,5,Dark No street lights,152252,1,1,0,1,0,0,1,5,Not at intersection,3,100,152252.0,N,2540177.072,2333274.873,BASS COAST,EASTERN REGION,Country,-38.50132,145.4605,3991.0
52000016372,10/05/2000,16.45.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9.0,98,F,2.0,2,Dusk/Dawn,175053,1,2,0,1,0,1,2,5,Not at intersection,3,100,175053.0,N,2661750.798,2385155.528,WELLINGTON,EASTERN REGION,Country,-38.02075,146.84221000000002,3858.0
52000016384,7/05/2000,17.50.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9.0,85,D,5.0,5,Dark No street lights,175055,1,1,0,1,0,0,1,5,Not at intersection,3,100,175055.0,N,2778090.792,2413179.643,EAST GIPPSLAND,EASTERN REGION,Country,-37.740829999999995,148.15587,3887.0
52000016549,7/05/2000,18.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9.0,96,D,3.0,5,Dark No street lights,129172,1,1,0,1,0,0,1,5,Not at intersection,3,100,129172.0,N,2560635.519,2380079.591,CARDINIA,METROPOLITAN SOUTH EAST REGION,Country,-38.0786,145.69108,3814.0
52000018033,19/05/2000,11.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,712,A,5.0,1,Day,152256,1,1,0,1,0,0,1,5,Not at intersection,3,100,152256.0,N,2560955.775,2317520.185,BASS COAST,EASTERN REGION,Country,-38.642070000000004,145.69997,3996.0
52000018314,22/04/2000,18.20.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9.0,96,C,3.0,4,Dark Street lights off,128786,1,1,0,1,0,0,1,5,Not at intersection,3,110,128786.0,N,2559462.451,2380327.943,CARDINIA,METROPOLITAN SOUTH EAST REGION,Country,-38.076440000000005,145.67768999999998,3814.0
52000018724,27/05/2000,06.40.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,MEL,40.0,105,A,9.0,3,Dark Street lights on,128051,1,2,1,0,1,0,1,5,Not at intersection,1,90,128051.0,N,2505834.372,2365414.705,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,Metropolitan Excluding CBD,-38.21268,145.06661,3930.0
52000020658,15/06/2000,02.40.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9.0,99,B,2.0,5,Dark No street lights,175085,1,1,1,0,0,0,1,5,Not at intersection,2,100,175085.0,N,2680667.37,2383582.711,WELLINGTON,EASTERN REGION,Country,-38.03143,147.05796999999998,3851.0
52000021381,21/06/2000,17.45.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9.0,459,F,3.0,5,Dark No street lights,129234,1,1,0,1,0,0,1,5,Not at intersection,3,100,129234.0,N,2539987.477,2372274.965,CARDINIA,METROPOLITAN SOUTH EAST REGION,Country,-38.15003,145.45618000000002,3981.0
52000022462,2/07/2000,11.45.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9.0,96,D,7.0,1,Day,152261,1,1,1,0,0,0,1,5,Not at intersection,2,100,152261.0,N,2565508.097,2350670.956,SOUTH GIPPSLAND,EASTERN REGION,Country,-38.34318,145.74925,3988.0
52000023229,3/07/2000,12.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,MEL,40.0,105,F,5.0,1,Day,129558,5,7,0,2,0,5,1,5,Not at intersection,3,80,129558.0,N,2507630.275,2367088.603,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,Metropolitan Excluding CBD,-38.19758,145.0871,3930.0
52000025118,20/07/2000,15.55.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,MEL,40.0,106,K,5.0,1,Day,129741,1,1,0,1,0,0,2,5,Not at intersection,3,90,129741.0,N,2513263.259,2366879.48,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,Metropolitan Excluding CBD,-38.1994,145.15141,3911.0
52000025614,26/07/2000,18.40.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9.0,84,E,5.0,5,Dark No street lights,175122,1,2,2,0,0,0,1,5,Not at intersection,2,100,175122.0,N,2745220.179,2415074.235,EAST GIPPSLAND,EASTERN REGION,Country,-37.733000000000004,147.78243999999998,3875.0
52000026309,28/07/2000,22.45.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,97,F,6.0,5,Dark No street lights,173950,1,3,0,1,0,2,2,5,Not at intersection,3,100,173950.0,N,2612772.93,2355516.081,LATROBE,EASTERN REGION,Country,-38.294979999999995,146.28904,3840.0
52000028032,19/08/2000,15.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9.0,81,J,9.0,1,Day,175144,1,1,1,0,0,0,2,5,Not at intersection,2,100,175144.0,N,2628309.476,2393981.928,BAW BAW,EASTERN REGION,Country,-37.94647,146.45986000000002,3825.0
52000028456,14/08/2000,10.30.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9.0,99,H,5.0,1,Day,22318,1,1,1,0,0,0,2,5,Not at intersection,2,80,22318.0,N,2709859.377,2362527.074,WELLINGTON,EASTERN REGION,Small Towns,-38.214909999999996,147.3964,3851.0
52000028895,25/08/2000,04.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,MEL,40.0,319,B,6.0,5,Dark No street lights,4161,1,1,0,1,0,0,1,5,Not at intersection,3,100,4161.0,N,2549273.968,2381340.755,CARDINIA,METROPOLITAN SOUTH EAST REGION,Country,-38.06791,145.56151,3812.0
52000029054,2/07/2000,11.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9.0,710,D,3.0,1,Day,175149,1,1,0,1,0,0,1,5,Not at intersection,3,100,175149.0,N,2600204.167,2344489.574,SOUTH GIPPSLAND,EASTERN REGION,Other Towns,-38.39575,146.14691000000002,3871.0
52000029766,5/07/2000,13.25.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9.0,96,D,2.0,1,Day,130027,1,1,1,0,0,0,2,5,Not at intersection,2,100,130027.0,O,2563181.0307,2383224.242,CARDINIA,METROPOLITAN SOUTH EAST REGION,Country,-38.0501,145.71982,3815.0
52000030009,2/09/2000,07.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9.0,86,B,5.0,1,Day,173956,1,4,0,1,0,3,1,5,Not at intersection,3,100,173956.0,N,2816233.892,2416378.646,EAST GIPPSLAND,EASTERN REGION,Country,-37.69986,148.58698,3888.0
52000030012,4/09/2000,20.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,MEL,40.0,134,A,8.0,5,Dark No street lights,125476,1,1,1,0,0,0,1,5,Not at intersection,2,100,125476.0,N,2525315.048,2375407.804,CASEY,METROPOLITAN SOUTH EAST REGION,Metropolitan Excluding CBD,-38.12232,145.28869,3977.0
52000037445,10/11/2000,17.50.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,686,F,2.0,1,Day,175223,1,1,1,0,0,0,1,5,Not at intersection,2,60,175223.0,N,2762513.435,2399983.42,EAST GIPPSLAND,EASTERN REGION,Other Towns,-37.86419,147.98391,3909.0
52000037658,10/11/2000,21.45.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,96,F,6.0,6,Dark Street lights unknown,175226,1,1,1,0,0,0,1,5,Not at intersection,2,100,175226.0,N,2576412.888,2360539.002,BAW BAW,EASTERN REGION,Country,-38.25346,145.87293,3821.0
52000039312,26/11/2000,21.45.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9.0,69,E,2.0,5,Dark No street lights,175244,1,1,1,0,0,0,1,5,Not at intersection,2,100,175244.0,N,2873298.719,2458628.927,EAST GIPPSLAND,EASTERN REGION,Country,-37.298390000000005,149.21228,3890.0
52000040605,8/12/2000,11.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,102,J,3.0,1,Day,74126,1,1,0,1,0,0,2,5,Not at intersection,3,100,74126.0,I,2585878.931,2324396.379,SOUTH GIPPSLAND,EASTERN REGION,Country,-38.57816,145.98533999999998,3958.0
52001005774,10/01/2001,17.30.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9.0,85,D,7.0,1,Day,22335,1,3,1,2,0,0,2,5,Not at intersection,2,60,22335.0,N,2775680.442,2402234.944,EAST GIPPSLAND,EASTERN REGION,Country,-37.840109999999996,148.13263,3887.0
52001007210,23/02/2001,05.45.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,97,B,9.0,2,Dusk/Dawn,175355,1,3,2,1,0,0,1,5,Not at intersection,2,100,175355.0,N,2592534.546,2335574.009,SOUTH GIPPSLAND,EASTERN REGION,Country,-38.47685,146.06027,3953.0
52001007296,10/02/2001,00.20.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,MEL,40.0,318,C,4.0,5,Dark No street lights,132433,1,4,0,1,0,3,1,5,Not at intersection,3,100,132433.0,N,2545644.063,2382053.414,CARDINIA,METROPOLITAN SOUTH EAST REGION,Small Provincial Cities,-38.061679999999996,145.5201,3810.0
52001007455,9/02/2001,21.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,MEL,40.0,259,G,6.0,5,Dark No street lights,122629,1,1,1,0,0,0,2,5,Not at intersection,2,100,122629.0,N,2492577.645,2337270.029,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,Country,-38.46618,144.91496999999998,3939.0
52001007870,2/03/2001,06.45.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,99,D,6.0,2,Dusk/Dawn,175363,1,2,0,1,0,1,2,5,Not at intersection,3,100,175363.0,N,2688569.042,2354806.652,WELLINGTON,EASTERN REGION,Country,-38.28902,147.15537,3851.0
52001009033,1/03/2001,21.50.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,MEL,40.0,99,G,11.0,3,Dark Street lights on,46477,1,1,0,1,0,0,2,2,T intersection,3,60,46477.0,I,2511976.53,2374422.998,FRANKSTON,METROPOLITAN SOUTH EAST REGION,Metropolitan Excluding CBD,-38.13146,145.13658999999998,3199.0
52001010711,25/03/2001,16.37.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9.0,99,D,2.0,1,Day,21362,1,1,0,1,0,0,1,5,Not at intersection,3,100,21362.0,N,2691625.572,2381113.068,WELLINGTON,EASTERN REGION,Country,-38.05147,147.1834,3851.0
52001011466,31/03/2001,07.20.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9.0,684,B,7.0,1,Day,51925,1,1,0,1,0,0,2,1,Cross intersection,3,50,51925.0,I,2804532.703,2417119.358,EAST GIPPSLAND,EASTERN REGION,Country,-37.69708,148.45407,3888.0
52001011466,31/03/2001,07.20.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9.0,684,B,7.0,1,Day,51925,1,1,0,1,0,0,2,1,Cross intersection,3,50,51925.0,I,2804532.703,2417119.358,EAST GIPPSLAND,EASTERN REGION,Other Towns,-37.69708,148.45407,3888.0
52001013554,20/04/2001,07.00.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,99,B,5.0,2,Dusk/Dawn,174014,1,1,1,0,0,0,2,5,Not at intersection,2,100,174014.0,N,2680383.59,2362850.839,WELLINGTON,EASTERN REGION,Country,-38.21821,147.05985,3851.0
52001014881,25/04/2001,05.40.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,MEL,40.0,146,D,1.0,5,Dark No street lights,78707,1,1,0,1,0,0,1,5,Not at intersection,3,70,78707.0,N,2506964.495,2363827.136,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,Metropolitan Excluding CBD,-38.22697,145.07953,3931.0
52001015817,8/05/2001,17.45.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9.0,104,C,3.0,5,Dark No street lights,174019,1,1,1,0,0,0,1,5,Not at intersection,2,100,174019.0,N,2640458.273,2322009.944,WELLINGTON,EASTERN REGION,Country,-38.592940000000006,146.61193,3971.0
52001016953,16/05/2001,18.50.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9.0,102,D,2.0,5,Dark No street lights,152314,1,4,0,1,0,3,1,5,Not at intersection,3,100,152314.0,N,2558202.913,2327756.13,BASS COAST,EASTERN REGION,Country,-38.550059999999995,145.66754,3995.0
52001019906,13/06/2001,17.40.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9.0,98,H,3.0,5,Dark No street lights,175458,2,4,2,2,0,0,1,5,Not at intersection,2,100,175458.0,N,2673227.232,2376238.493,WELLINGTON,EASTERN REGION,Country,-38.099000000000004,146.97498000000002,3851.0
52001019932,8/06/2001,22.10.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,MEL,40.0,94,D,2.0,5,Dark No street lights,133795,1,2,0,1,0,1,1,5,Not at intersection,3,80,133795.0,N,2514963.532,2387695.734,DANDENONG,METROPOLITAN SOUTH EAST REGION,Metropolitan Excluding CBD,-38.01185,145.17039,3173.0
52001024213,21/07/2001,18.11.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9.0,459,B,2.0,5,Dark No street lights,134352,1,1,0,1,0,0,1,5,Not at intersection,3,100,134352.0,N,2533040.789,2373410.296,CASEY,METROPOLITAN SOUTH EAST REGION,Small Towns,-38.14008,145.37688,3978.0
52001024360,19/07/2001,19.30.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9.0,97,D,3.0,5,Dark No street lights,175506,1,1,1,0,0,0,2,5,Not at intersection,2,100,175506.0,N,2602733.556,2375976.983,BAW BAW,EASTERN REGION,Country,-38.11185,146.17141999999998,3824.0
52001025633,3/08/2001,19.20.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,707,U,9.0,5,Dark No street lights,175516,1,1,0,1,0,0,2,5,Not at intersection,3,100,175516.0,N,2584593.157,2386980.448,BAW BAW,EASTERN REGION,Country,-38.014559999999996,145.96331999999998,3831.0
52001032711,26/01/2001,23.25.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,97,F,5.0,5,Dark No street lights,174052,1,1,0,1,0,0,2,5,Not at intersection,3,100,174052.0,N,2613403.78,2364005.071,LATROBE,EASTERN REGION,Country,-38.21844,146.29493,3825.0
52001033545,5/10/2001,20.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,84,B,9.0,5,Dark No street lights,175589,1,2,0,1,0,1,1,5,Not at intersection,3,100,175589.0,N,2728730.192,2388954.85,EAST GIPPSLAND,EASTERN REGION,Country,-37.97244,147.60353999999998,3875.0
52001035907,11/10/2001,12.25.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9.0,85,F,6.0,1,Day,175622,1,1,0,1,0,0,2,5,Not at intersection,3,100,175622.0,N,2786949.127,2411506.899,EAST GIPPSLAND,EASTERN REGION,Country,-37.753209999999996,148.25697,3888.0
